year,occupancy_date,overnight_service_type,service_user_count,capacity_type,capacity_actual_bed,occupancy_rate_beds,capacity_actual_room,occupancy_rate_rooms
2024,2024-05-12,Shelter,39,Bed Based Capacity,40,97.5,NA,NA
2024,2024-05-12,Shelter,23,Bed Based Capacity,23,100,NA,NA
2024,2024-05-12,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-05-12,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-05-12,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-05-12,Shelter,27,Bed Based Capacity,27,100,NA,NA
2024,2024-05-12,Shelter,33,Bed Based Capacity,33,100,NA,NA
2024,2024-05-12,Shelter,20,Bed Based Capacity,20,100,NA,NA
2024,2024-05-12,Shelter,10,Bed Based Capacity,10,100,NA,NA
2024,2024-05-12,Shelter,39,Bed Based Capacity,41,95.12,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,658,Room Based Capacity,NA,NA,150,100
2024,2024-05-13,Motel/Hotel Shelter,113,Room Based Capacity,NA,NA,57,100
2024,2024-05-13,Shelter,8,Bed Based Capacity,8,100,NA,NA
2024,2024-05-13,Top Bunk Contingency Space,8,Bed Based Capacity,8,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,218,Room Based Capacity,NA,NA,72,100
2024,2024-05-13,Motel/Hotel Shelter,494,Room Based Capacity,NA,NA,156,100
2024,2024-05-13,Motel/Hotel Shelter,159,Room Based Capacity,NA,NA,151,100
2024,2024-05-13,Motel/Hotel Shelter,39,Room Based Capacity,NA,NA,39,100
2024,2024-05-13,Shelter,42,Bed Based Capacity,42,100,NA,NA
2024,2024-05-13,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-13,Shelter,75,Room Based Capacity,NA,NA,30,100
2024,2024-05-13,Shelter,227,Room Based Capacity,NA,NA,64,100
2024,2024-05-13,Motel/Hotel Shelter,24,Room Based Capacity,NA,NA,12,100
2024,2024-05-13,Motel/Hotel Shelter,82,Room Based Capacity,NA,NA,82,100
2024,2024-05-13,Motel/Hotel Shelter,28,Room Based Capacity,NA,NA,15,100
2024,2024-05-13,Motel/Hotel Shelter,77,Room Based Capacity,NA,NA,77,100
2024,2024-05-13,Shelter,16,Bed Based Capacity,18,88.89,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,103,Room Based Capacity,NA,NA,103,100
2024,2024-05-13,Shelter,167,Room Based Capacity,NA,NA,46,100
2024,2024-05-13,Motel/Hotel Shelter,147,Room Based Capacity,NA,NA,50,100
2024,2024-05-13,Motel/Hotel Shelter,48,Room Based Capacity,NA,NA,19,100
2024,2024-05-13,Shelter,68,Bed Based Capacity,68,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,58,Room Based Capacity,NA,NA,60,96.67
2024,2024-05-13,Shelter,48,Bed Based Capacity,48,100,NA,NA
2024,2024-05-13,Shelter,101,Bed Based Capacity,101,100,NA,NA
2024,2024-05-13,Shelter,81,Room Based Capacity,NA,NA,33,100
2024,2024-05-13,Motel/Hotel Shelter,172,Room Based Capacity,NA,NA,159,100
2024,2024-05-13,Isolation/Recovery Site,5,Room Based Capacity,NA,NA,5,100
2024,2024-05-13,Shelter,90,Bed Based Capacity,90,100,NA,NA
2024,2024-05-13,Shelter,62,Bed Based Capacity,62,100,NA,NA
2024,2024-05-13,Shelter,68,Bed Based Capacity,68,100,NA,NA
2024,2024-05-13,Shelter,119,Bed Based Capacity,120,99.17,NA,NA
2024,2024-05-13,Shelter,33,Bed Based Capacity,36,91.67,NA,NA
2024,2024-05-13,Shelter,7,Bed Based Capacity,7,100,NA,NA
2024,2024-05-13,Shelter,53,Bed Based Capacity,53,100,NA,NA
2024,2024-05-13,Shelter,94,Bed Based Capacity,94,100,NA,NA
2024,2024-05-13,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,64,Room Based Capacity,NA,NA,65,93.85
2024,2024-05-13,Shelter,88,Bed Based Capacity,88,100,NA,NA
2024,2024-05-13,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-05-13,Shelter,1,Bed Based Capacity,2,50,NA,NA
2024,2024-05-13,Shelter,92,Bed Based Capacity,93,98.92,NA,NA
2024,2024-05-13,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-05-13,24-Hour Respite Site,78,Bed Based Capacity,78,100,NA,NA
2024,2024-05-13,24-Hour Respite Site,50,Bed Based Capacity,50,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,67,Room Based Capacity,NA,NA,65,100
2024,2024-05-13,Shelter,62,Bed Based Capacity,62,100,NA,NA
2024,2024-05-13,Top Bunk Contingency Space,1,Bed Based Capacity,1,100,NA,NA
2024,2024-05-13,Top Bunk Contingency Space,1,Bed Based Capacity,1,100,NA,NA
2024,2024-05-13,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-13,Shelter,50,Bed Based Capacity,50,100,NA,NA
2024,2024-05-13,Shelter,40,Bed Based Capacity,40,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,46,Room Based Capacity,NA,NA,46,100
2024,2024-05-13,Shelter,5,Bed Based Capacity,5,100,NA,NA
2024,2024-05-13,Shelter,10,Bed Based Capacity,11,90.91,NA,NA
2024,2024-05-13,Shelter,37,Bed Based Capacity,37,100,NA,NA
2024,2024-05-13,Shelter,25,Bed Based Capacity,26,96.15,NA,NA
2024,2024-05-13,24-Hour Women's Drop-in,52,Bed Based Capacity,52,100,NA,NA
2024,2024-05-13,Shelter,36,Bed Based Capacity,36,100,NA,NA
2024,2024-05-13,Shelter,70,Bed Based Capacity,70,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,283,Room Based Capacity,NA,NA,268,100
2024,2024-05-13,24-Hour Respite Site,70,Bed Based Capacity,70,100,NA,NA
2024,2024-05-13,Shelter,6,Bed Based Capacity,6,100,NA,NA
2024,2024-05-13,Shelter,24,Bed Based Capacity,26,92.31,NA,NA
2024,2024-05-13,Shelter,22,Bed Based Capacity,25,88,NA,NA
2024,2024-05-13,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-05-13,Shelter,5,Bed Based Capacity,5,100,NA,NA
2024,2024-05-13,Top Bunk Contingency Space,21,Bed Based Capacity,21,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,47,Room Based Capacity,NA,NA,47,100
2024,2024-05-13,Shelter,61,Bed Based Capacity,61,100,NA,NA
2024,2024-05-13,Shelter,111,Bed Based Capacity,111,100,NA,NA
2024,2024-05-13,Shelter,34,Bed Based Capacity,34,100,NA,NA
2024,2024-05-13,Shelter,64,Bed Based Capacity,65,98.46,NA,NA
2024,2024-05-13,24-Hour Respite Site,74,Bed Based Capacity,74,100,NA,NA
2024,2024-05-13,Shelter,89,Bed Based Capacity,89,100,NA,NA
2024,2024-05-13,Shelter,278,Bed Based Capacity,278,100,NA,NA
2024,2024-05-13,Shelter,132,Bed Based Capacity,132,100,NA,NA
2024,2024-05-13,Alternative Space Protocol,3,Bed Based Capacity,3,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,381,Room Based Capacity,NA,NA,326,100
2024,2024-05-13,Motel/Hotel Shelter,390,Room Based Capacity,NA,NA,190,100
2024,2024-05-13,Shelter,20,Bed Based Capacity,20,100,NA,NA
2024,2024-05-13,Shelter,85,Bed Based Capacity,85,100,NA,NA
2024,2024-05-13,Shelter,49,Bed Based Capacity,49,100,NA,NA
2024,2024-05-13,Shelter,45,Bed Based Capacity,45,100,NA,NA
2024,2024-05-13,Shelter,23,Bed Based Capacity,23,100,NA,NA
2024,2024-05-13,24-Hour Respite Site,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-13,Shelter,54,Bed Based Capacity,54,100,NA,NA
2024,2024-05-13,Shelter,17,Bed Based Capacity,17,100,NA,NA
2024,2024-05-13,Shelter,10,Bed Based Capacity,12,83.33,NA,NA
2024,2024-05-13,Shelter,11,Bed Based Capacity,15,73.33,NA,NA
2024,2024-05-13,24-Hour Women's Drop-in,15,Bed Based Capacity,16,93.75,NA,NA
2024,2024-05-13,Shelter,24,Bed Based Capacity,24,100,NA,NA
2024,2024-05-13,Shelter,41,Bed Based Capacity,41,100,NA,NA
2024,2024-05-13,Shelter,44,Bed Based Capacity,44,100,NA,NA
2024,2024-05-13,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-13,24-Hour Respite Site,72,Bed Based Capacity,72,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,31,Room Based Capacity,NA,NA,31,100
2024,2024-05-13,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,47,Room Based Capacity,NA,NA,33,100
2024,2024-05-13,Motel/Hotel Shelter,8,Room Based Capacity,NA,NA,4,100
2024,2024-05-13,Motel/Hotel Shelter,114,Room Based Capacity,NA,NA,64,100
2024,2024-05-13,Motel/Hotel Shelter,218,Room Based Capacity,NA,NA,74,98.65
2024,2024-05-13,Motel/Hotel Shelter,90,Room Based Capacity,NA,NA,46,100
2024,2024-05-13,Shelter,226,Room Based Capacity,NA,NA,78,100
2024,2024-05-13,Shelter,94,Bed Based Capacity,94,100,NA,NA
2024,2024-05-13,Shelter,82,Room Based Capacity,NA,NA,27,100
2024,2024-05-13,Shelter,86,Bed Based Capacity,86,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,97,Room Based Capacity,NA,NA,53,100
2024,2024-05-13,Shelter,78,Bed Based Capacity,78,100,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,131,Room Based Capacity,NA,NA,131,100
2024,2024-05-13,Shelter,262,Bed Based Capacity,264,99.24,NA,NA
2024,2024-05-13,Motel/Hotel Shelter,96,Room Based Capacity,NA,NA,53,100
2024,2024-05-13,Shelter,52,Bed Based Capacity,52,100,NA,NA
2024,2024-05-13,Shelter,46,Bed Based Capacity,46,100,NA,NA
2024,2024-05-13,Shelter,37,Bed Based Capacity,37,100,NA,NA
2024,2024-05-13,Shelter,71,Bed Based Capacity,71,100,NA,NA
2024,2024-05-13,24-Hour Respite Site,50,Bed Based Capacity,50,100,NA,NA
2024,2024-05-13,Shelter,12,Room Based Capacity,NA,NA,4,100
2024,2024-05-13,Shelter,6,Bed Based Capacity,6,100,NA,NA
2024,2024-05-13,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-05-13,24-Hour Respite Site,32,Bed Based Capacity,32,100,NA,NA
2024,2024-05-13,Shelter,12,Bed Based Capacity,12,100,NA,NA
2024,2024-05-13,Shelter,89,Room Based Capacity,NA,NA,26,100
2024,2024-05-13,Shelter,40,Bed Based Capacity,40,100,NA,NA
2024,2024-05-13,Shelter,23,Bed Based Capacity,23,100,NA,NA
2024,2024-05-13,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-05-13,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-05-13,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-05-13,Shelter,27,Bed Based Capacity,27,100,NA,NA
2024,2024-05-13,Shelter,33,Bed Based Capacity,33,100,NA,NA
2024,2024-05-13,Shelter,20,Bed Based Capacity,20,100,NA,NA
2024,2024-05-13,Shelter,10,Bed Based Capacity,10,100,NA,NA
2024,2024-05-13,Shelter,39,Bed Based Capacity,41,95.12,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,652,Room Based Capacity,NA,NA,150,99.33
2024,2024-05-14,Motel/Hotel Shelter,113,Room Based Capacity,NA,NA,57,100
2024,2024-05-14,Shelter,8,Bed Based Capacity,8,100,NA,NA
2024,2024-05-14,Top Bunk Contingency Space,8,Bed Based Capacity,8,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,218,Room Based Capacity,NA,NA,72,100
2024,2024-05-14,Motel/Hotel Shelter,498,Room Based Capacity,NA,NA,157,100
2024,2024-05-14,Motel/Hotel Shelter,159,Room Based Capacity,NA,NA,151,100
2024,2024-05-14,Motel/Hotel Shelter,39,Room Based Capacity,NA,NA,39,100
2024,2024-05-14,Shelter,42,Bed Based Capacity,42,100,NA,NA
2024,2024-05-14,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-14,Shelter,75,Room Based Capacity,NA,NA,30,100
2024,2024-05-14,Shelter,227,Room Based Capacity,NA,NA,64,100
2024,2024-05-14,Motel/Hotel Shelter,24,Room Based Capacity,NA,NA,12,100
2024,2024-05-14,Motel/Hotel Shelter,82,Room Based Capacity,NA,NA,82,100
2024,2024-05-14,Motel/Hotel Shelter,28,Room Based Capacity,NA,NA,15,100
2024,2024-05-14,Motel/Hotel Shelter,77,Room Based Capacity,NA,NA,77,100
2024,2024-05-14,Shelter,15,Bed Based Capacity,18,83.33,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,103,Room Based Capacity,NA,NA,103,100
2024,2024-05-14,Shelter,167,Room Based Capacity,NA,NA,46,100
2024,2024-05-14,Motel/Hotel Shelter,147,Room Based Capacity,NA,NA,50,100
2024,2024-05-14,Motel/Hotel Shelter,50,Room Based Capacity,NA,NA,20,100
2024,2024-05-14,Shelter,68,Bed Based Capacity,68,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,58,Room Based Capacity,NA,NA,60,96.67
2024,2024-05-14,Shelter,48,Bed Based Capacity,48,100,NA,NA
2024,2024-05-14,Shelter,101,Bed Based Capacity,101,100,NA,NA
2024,2024-05-14,Shelter,81,Room Based Capacity,NA,NA,33,100
2024,2024-05-14,Motel/Hotel Shelter,170,Room Based Capacity,NA,NA,157,100
2024,2024-05-14,Isolation/Recovery Site,3,Room Based Capacity,NA,NA,3,100
2024,2024-05-14,Shelter,92,Bed Based Capacity,92,100,NA,NA
2024,2024-05-14,Shelter,62,Bed Based Capacity,62,100,NA,NA
2024,2024-05-14,Shelter,67,Bed Based Capacity,68,98.53,NA,NA
2024,2024-05-14,Shelter,120,Bed Based Capacity,120,100,NA,NA
2024,2024-05-14,Shelter,33,Bed Based Capacity,36,91.67,NA,NA
2024,2024-05-14,Shelter,6,Bed Based Capacity,6,100,NA,NA
2024,2024-05-14,Shelter,53,Bed Based Capacity,53,100,NA,NA
2024,2024-05-14,Shelter,94,Bed Based Capacity,94,100,NA,NA
2024,2024-05-14,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,65,Room Based Capacity,NA,NA,65,95.38
2024,2024-05-14,Shelter,88,Bed Based Capacity,88,100,NA,NA
2024,2024-05-14,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-05-14,Shelter,1,Bed Based Capacity,2,50,NA,NA
2024,2024-05-14,Shelter,93,Bed Based Capacity,93,100,NA,NA
2024,2024-05-14,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-05-14,24-Hour Respite Site,78,Bed Based Capacity,78,100,NA,NA
2024,2024-05-14,24-Hour Respite Site,50,Bed Based Capacity,50,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,67,Room Based Capacity,NA,NA,65,100
2024,2024-05-14,Shelter,62,Bed Based Capacity,62,100,NA,NA
2024,2024-05-14,Top Bunk Contingency Space,1,Bed Based Capacity,1,100,NA,NA
2024,2024-05-14,Top Bunk Contingency Space,1,Bed Based Capacity,1,100,NA,NA
2024,2024-05-14,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-14,Shelter,50,Bed Based Capacity,50,100,NA,NA
2024,2024-05-14,Shelter,40,Bed Based Capacity,40,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,46,Room Based Capacity,NA,NA,46,100
2024,2024-05-14,Shelter,5,Bed Based Capacity,5,100,NA,NA
2024,2024-05-14,Shelter,10,Bed Based Capacity,11,90.91,NA,NA
2024,2024-05-14,Shelter,37,Bed Based Capacity,37,100,NA,NA
2024,2024-05-14,Shelter,25,Bed Based Capacity,26,96.15,NA,NA
2024,2024-05-14,24-Hour Women's Drop-in,52,Bed Based Capacity,52,100,NA,NA
2024,2024-05-14,Shelter,36,Bed Based Capacity,36,100,NA,NA
2024,2024-05-14,Shelter,70,Bed Based Capacity,70,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,283,Room Based Capacity,NA,NA,268,100
2024,2024-05-14,24-Hour Respite Site,70,Bed Based Capacity,70,100,NA,NA
2024,2024-05-14,Shelter,6,Bed Based Capacity,6,100,NA,NA
2024,2024-05-14,Shelter,26,Bed Based Capacity,26,100,NA,NA
2024,2024-05-14,Shelter,20,Bed Based Capacity,25,80,NA,NA
2024,2024-05-14,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-05-14,Shelter,5,Bed Based Capacity,5,100,NA,NA
2024,2024-05-14,Top Bunk Contingency Space,21,Bed Based Capacity,21,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,47,Room Based Capacity,NA,NA,47,100
2024,2024-05-14,Shelter,61,Bed Based Capacity,61,100,NA,NA
2024,2024-05-14,Shelter,111,Bed Based Capacity,111,100,NA,NA
2024,2024-05-14,Shelter,34,Bed Based Capacity,34,100,NA,NA
2024,2024-05-14,Shelter,64,Bed Based Capacity,64,100,NA,NA
2024,2024-05-14,24-Hour Respite Site,74,Bed Based Capacity,74,100,NA,NA
2024,2024-05-14,Shelter,89,Bed Based Capacity,89,100,NA,NA
2024,2024-05-14,Shelter,278,Bed Based Capacity,278,100,NA,NA
2024,2024-05-14,Shelter,132,Bed Based Capacity,132,100,NA,NA
2024,2024-05-14,Alternative Space Protocol,4,Bed Based Capacity,4,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,381,Room Based Capacity,NA,NA,326,100
2024,2024-05-14,Motel/Hotel Shelter,390,Room Based Capacity,NA,NA,190,100
2024,2024-05-14,Shelter,20,Bed Based Capacity,20,100,NA,NA
2024,2024-05-14,Shelter,85,Bed Based Capacity,85,100,NA,NA
2024,2024-05-14,Shelter,49,Bed Based Capacity,49,100,NA,NA
2024,2024-05-14,Shelter,45,Bed Based Capacity,45,100,NA,NA
2024,2024-05-14,Shelter,23,Bed Based Capacity,23,100,NA,NA
2024,2024-05-14,24-Hour Respite Site,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-14,Shelter,54,Bed Based Capacity,54,100,NA,NA
2024,2024-05-14,Shelter,17,Bed Based Capacity,17,100,NA,NA
2024,2024-05-14,Shelter,10,Bed Based Capacity,12,83.33,NA,NA
2024,2024-05-14,Shelter,12,Bed Based Capacity,15,80,NA,NA
2024,2024-05-14,24-Hour Women's Drop-in,16,Bed Based Capacity,16,100,NA,NA
2024,2024-05-14,Shelter,24,Bed Based Capacity,24,100,NA,NA
2024,2024-05-14,Shelter,41,Bed Based Capacity,41,100,NA,NA
2024,2024-05-14,Shelter,44,Bed Based Capacity,44,100,NA,NA
2024,2024-05-14,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-14,24-Hour Respite Site,72,Bed Based Capacity,72,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,31,Room Based Capacity,NA,NA,31,100
2024,2024-05-14,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,47,Room Based Capacity,NA,NA,33,100
2024,2024-05-14,Motel/Hotel Shelter,8,Room Based Capacity,NA,NA,4,100
2024,2024-05-14,Motel/Hotel Shelter,115,Room Based Capacity,NA,NA,64,100
2024,2024-05-14,Motel/Hotel Shelter,218,Room Based Capacity,NA,NA,74,98.65
2024,2024-05-14,Motel/Hotel Shelter,90,Room Based Capacity,NA,NA,46,100
2024,2024-05-14,Shelter,226,Room Based Capacity,NA,NA,78,100
2024,2024-05-14,Shelter,94,Bed Based Capacity,94,100,NA,NA
2024,2024-05-14,Shelter,82,Room Based Capacity,NA,NA,27,100
2024,2024-05-14,Shelter,86,Bed Based Capacity,86,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,97,Room Based Capacity,NA,NA,55,100
2024,2024-05-14,Shelter,78,Bed Based Capacity,78,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,131,Room Based Capacity,NA,NA,131,100
2024,2024-05-14,Shelter,264,Bed Based Capacity,264,100,NA,NA
2024,2024-05-14,Motel/Hotel Shelter,96,Room Based Capacity,NA,NA,53,100
2024,2024-05-14,Shelter,52,Bed Based Capacity,52,100,NA,NA
2024,2024-05-14,Shelter,46,Bed Based Capacity,46,100,NA,NA
2024,2024-05-14,Shelter,37,Bed Based Capacity,37,100,NA,NA
2024,2024-05-14,Shelter,71,Bed Based Capacity,71,100,NA,NA
2024,2024-05-14,24-Hour Respite Site,50,Bed Based Capacity,50,100,NA,NA
2024,2024-05-14,Shelter,12,Room Based Capacity,NA,NA,4,100
2024,2024-05-14,Shelter,6,Bed Based Capacity,6,100,NA,NA
2024,2024-05-14,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-05-14,24-Hour Respite Site,32,Bed Based Capacity,32,100,NA,NA
2024,2024-05-14,Shelter,12,Bed Based Capacity,12,100,NA,NA
2024,2024-05-14,Shelter,89,Room Based Capacity,NA,NA,26,100
2024,2024-05-14,Shelter,40,Bed Based Capacity,40,100,NA,NA
2024,2024-05-14,Shelter,23,Bed Based Capacity,23,100,NA,NA
2024,2024-05-14,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-05-14,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-05-14,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-05-14,Shelter,27,Bed Based Capacity,27,100,NA,NA
2024,2024-05-14,Shelter,33,Bed Based Capacity,33,100,NA,NA
2024,2024-05-14,Shelter,20,Bed Based Capacity,20,100,NA,NA
2024,2024-05-14,Shelter,10,Bed Based Capacity,10,100,NA,NA
2024,2024-05-14,Shelter,39,Bed Based Capacity,41,95.12,NA,NA
2024,2024-05-15,Motel/Hotel Shelter,652,Room Based Capacity,NA,NA,150,99.33
2024,2024-05-15,Motel/Hotel Shelter,112,Room Based Capacity,NA,NA,57,100
2024,2024-05-15,Shelter,8,Bed Based Capacity,8,100,NA,NA
2024,2024-05-15,Top Bunk Contingency Space,8,Bed Based Capacity,8,100,NA,NA
2024,2024-05-15,Motel/Hotel Shelter,218,Room Based Capacity,NA,NA,72,100
2024,2024-05-15,Motel/Hotel Shelter,498,Room Based Capacity,NA,NA,157,100
2024,2024-05-15,Motel/Hotel Shelter,158,Room Based Capacity,NA,NA,150,100
2024,2024-05-15,Motel/Hotel Shelter,39,Room Based Capacity,NA,NA,39,100
2024,2024-05-15,Shelter,42,Bed Based Capacity,42,100,NA,NA
2024,2024-05-15,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-15,Shelter,75,Room Based Capacity,NA,NA,30,100
2024,2024-05-15,Shelter,227,Room Based Capacity,NA,NA,64,100
2024,2024-05-15,Motel/Hotel Shelter,25,Room Based Capacity,NA,NA,13,100
2024,2024-05-15,Motel/Hotel Shelter,82,Room Based Capacity,NA,NA,82,100
2024,2024-05-15,Motel/Hotel Shelter,28,Room Based Capacity,NA,NA,15,100
2024,2024-05-15,Motel/Hotel Shelter,77,Room Based Capacity,NA,NA,77,100
2024,2024-05-15,Shelter,14,Bed Based Capacity,18,77.78,NA,NA
2024,2024-05-15,Motel/Hotel Shelter,103,Room Based Capacity,NA,NA,103,100
2024,2024-05-15,Shelter,167,Room Based Capacity,NA,NA,46,100
2024,2024-05-15,Motel/Hotel Shelter,147,Room Based Capacity,NA,NA,50,100
2024,2024-05-15,Motel/Hotel Shelter,50,Room Based Capacity,NA,NA,20,100
2024,2024-05-15,Shelter,68,Bed Based Capacity,68,100,NA,NA
2024,2024-05-15,Motel/Hotel Shelter,58,Room Based Capacity,NA,NA,60,96.67
2024,2024-05-15,Shelter,48,Bed Based Capacity,48,100,NA,NA
2024,2024-05-15,Shelter,101,Bed Based Capacity,101,100,NA,NA
2024,2024-05-15,Shelter,81,Room Based Capacity,NA,NA,33,100
2024,2024-05-15,Motel/Hotel Shelter,170,Room Based Capacity,NA,NA,157,100
2024,2024-05-15,Isolation/Recovery Site,3,Room Based Capacity,NA,NA,3,100
2024,2024-05-15,Shelter,92,Bed Based Capacity,92,100,NA,NA
2024,2024-05-15,Shelter,62,Bed Based Capacity,62,100,NA,NA
2024,2024-05-15,Shelter,67,Bed Based Capacity,68,98.53,NA,NA
2024,2024-05-15,Shelter,120,Bed Based Capacity,120,100,NA,NA
2024,2024-05-15,Shelter,33,Bed Based Capacity,36,91.67,NA,NA
2024,2024-05-15,Shelter,6,Bed Based Capacity,6,100,NA,NA
2024,2024-05-15,Shelter,53,Bed Based Capacity,53,100,NA,NA
2024,2024-05-15,Shelter,93,Bed Based Capacity,93,100,NA,NA
2024,2024-05-15,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-05-15,Motel/Hotel Shelter,66,Room Based Capacity,NA,NA,65,96.92
2024,2024-05-15,Shelter,88,Bed Based Capacity,88,100,NA,NA
2024,2024-05-15,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-05-15,Shelter,1,Bed Based Capacity,2,50,NA,NA
2024,2024-05-15,Shelter,92,Bed Based Capacity,93,98.92,NA,NA
2024,2024-05-15,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-05-15,24-Hour Respite Site,78,Bed Based Capacity,78,100,NA,NA
2024,2024-05-15,24-Hour Respite Site,50,Bed Based Capacity,50,100,NA,NA
2024,2024-05-15,Motel/Hotel Shelter,67,Room Based Capacity,NA,NA,65,100
2024,2024-05-15,Shelter,62,Bed Based Capacity,62,100,NA,NA
2024,2024-05-15,Top Bunk Contingency Space,1,Bed Based Capacity,1,100,NA,NA
2024,2024-05-15,Top Bunk Contingency Space,1,Bed Based Capacity,1,100,NA,NA
2024,2024-05-15,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-05-15,Shelter,49,Bed Based Capacity,50,98,NA,NA
2024,2024-05-15,Shelter,40,Bed Based Capacity,40,100,NA,NA
2024,2024-05-15,Motel/Hotel Shelter,46,Room Based Capacity,NA,NA,46,100
2024,2024-05-15,Shelter,5,Bed Based Capacity,5,100,NA,NA
2024,2024-05-15,Shelter,10,Bed Based Capacity,11,90.91,NA,NA
2024,2024-05-15,Shelter,37,Bed Based Capacity,37,100,NA,NA
2024,2024-05-15,Shelter,25,Bed Based Capacity,26,96.15,NA,NA
2024,2024-05-15,24-Hour Women's Drop-in,52,Bed Based Capacity,52,100,NA,NA
2024,2024-05-15,Shelter,36,Bed Based Capacity,36,100,NA,NA
2024,2024-05-15,Shelter,70,Bed Based Capacity,70,100,NA,NA
2024,2024-05-15,Motel/Hotel Shelter,283,Room Based Capacity,NA,NA,268,100
2024,2024-05-15,24-Hour Respite Site,70,Bed Based Capacity,70,100,NA,NA
2024,2024-05-15,Shelter,6,Bed Based Capacity,6,100,NA,NA
2024,2024-05-15,Shelter,26,Bed Based Capacity,26,100,NA,NA
2024,2024-05-15,Shelter,22,Bed Based Capacity,25,88,NA,NA
2024,2024-05-15,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-05-15,Shelter,5,Bed Based Capacity,5,100,NA,NA
2024,2024-05-15,Top Bunk Contingency Space,21,Bed Based Capacity,21,100,NA,NA
2024,2024-05-15,Motel/Hotel Shelter,47,Room Based Capacity,NA,NA,47,100
2024,2024-05-15,Shelter,61,Bed Based Capacity,61,100,NA,NA
2024,2024-05-15,Shelter,111,Bed Based Capacity,111,100,NA,NA
2024,2024-05-15,Shelter,34,Bed Based Capacity,34,100,NA,NA
2024,2024-05-15,Shelter,64,Bed Based Capacity,64,100,NA,NA
2024,2024-05-15,24-Hour Respite Site,75,Bed Based Capacity,75,100,NA,NA
